tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-10-28 11:36:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.9	156.0		g	 01.5 	8.21e-07	12	1	3.22e-08	6.18e-08	1.32e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-03 12:12:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	152.1		g	 00.7 	7.66e-07	13	1	1.58e-08	2.74e-08	1.03e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-07 12:25:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.0	156.6		g	 01.6 	7.27e-07	14	1	1.09e-08	3.54e-08	8.82e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-08 20:06:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	154.1		g	 01.6 	7.07e-07	15	1	1.13e-08	1.66e-08	9.86e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-09 15:23:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	153.3		g	 01.7 	6.28e-07	16	1	9.15e-09	1.93e-08	9.18e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-13 21:39:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	154.6		g	 02.0 	5.69e-07	17	1	3.63e-09	1.26e-08	7.24e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-14 23:10:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	154.1		g	 02.4 	3.58e-07	18	1	7.85e-09	1.40e-08	6.61e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-16 14:06:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	156.3		g	 02.5 	3.53e-07	19	1	3.41e-09	8.00e-09	4.52e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-21 14:40:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	153.8		g	 02.5 	3.42e-07	20	1	1.03e-08	1.48e-08	4.88e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-23 13:44:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	157.9		g	 04.7 	1.69e-07	21	1	1.31e-09	1.49e-09	3.13e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-11-30 10:54:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	156.0		g	 04.6 	1.67e-07	22	1	2.10e-09	2.22e-09	2.47e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-12-09 14:52:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	159.6		g	 06.0 	1.24e-07	23	1	2.10e-09	5.68e-09	1.68e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-12-13 18:42:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	156.2		g	 08.3 	8.51e-08	24	1	1.61e-09	2.67e-09	1.48e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-12-15 16:22:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	156.7		g	 09.2 	7.21e-08	25	1	4.57e-10	1.44e-09	1.96e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-12-16 18:17:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    6.0	164.3		g	 10.3 	1.93e-08	26	1	6.49e-10	1.95e-09	3.09e-10	u	273	0	0	0.00	-90.00	  938.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-12-22 12:17:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    5.7	170.3		g	 16.2 	7.57e-09	27	1	1.65e-10	7.30e-10	1.69e-10	u	273	0	0	0.00	-90.00	  948.0
This study	GB10-3a	GB10-3a:LP-DIR-T	hargrave 2016-12-22 21:36:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	127.3		g	 29.9 	2.99e-09	28	1	5.83e-11	4.79e-11	1.10e-10	u	273	0	0	0.00	-90.00	  953.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-08-17 18:53:08	LT-NO:LP-DIR-T	pmagpy-3.4.1	    1.5	085.9		g	 34.5 	1.18e-06	1	1	2.15e-08	1.71e-08	1.48e-08	u	273	0	0	0.00	-90.00	273
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-08-18 11:31:53	LT-NO:LP-DIR-T	pmagpy-3.4.1	    1.4	085.1		g	 34.7 	1.18e-06	2	1	2.14e-08	1.50e-08	1.41e-08	u	273	0	0	0.00	-90.00	273
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-08-22 09:01:34	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	083.7		g	 35.0 	1.17e-06	3	1	6.17e-08	1.81e-08	1.69e-08	u	273	0	0	0.00	-90.00	77
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-08-26 15:54:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	092.9		g	 34.4 	1.18e-06	4	1	2.03e-08	1.33e-08	1.62e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-09-12 12:46:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	089.2		g	 34.3 	1.19e-06	5	1	5.45e-08	1.30e-08	1.50e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-09-13 14:30:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   85.3	176.9		g	-02.2 	3.54e-08	6	1	1.69e-08	1.03e-06	6.99e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-09-14 09:55:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   85.2	178.1		g	-04.2 	3.82e-08	7	1	1.95e-08	1.03e-06	7.00e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-09-14 12:54:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	090.2		g	 34.1 	1.16e-06	8	1	5.14e-08	1.17e-08	1.70e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-09-26 17:11:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	090.9		g	 33.7 	1.13e-06	9	1	1.82e-08	1.21e-08	1.68e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-10-04 10:48:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	088.1		g	 34.1 	1.10e-06	10	1	6.24e-08	1.52e-08	1.45e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-10-21 11:35:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	088.0		g	 34.0 	1.08e-06	11	1	2.58e-08	1.65e-08	1.62e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-10-28 11:38:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	087.5		g	 33.9 	1.06e-06	12	1	2.44e-08	1.43e-08	1.33e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-03 12:14:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	090.5		g	 33.8 	1.01e-06	13	1	2.86e-08	1.34e-08	1.02e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-07 12:28:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	088.9		g	 34.0 	9.60e-07	14	1	1.51e-08	1.17e-08	1.14e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-08 20:07:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	091.8		g	 33.8 	9.03e-07	15	1	1.45e-08	1.13e-08	1.04e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-09 15:24:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	087.9		g	 34.0 	7.77e-07	16	1	1.83e-08	6.78e-09	1.06e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-13 21:40:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	086.8		g	 33.5 	6.96e-07	17	1	1.49e-08	9.35e-09	7.98e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-14 23:13:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	088.5		g	 33.6 	3.96e-07	18	1	1.15e-08	5.74e-09	4.71e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-16 14:08:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	090.0		g	 33.7 	3.88e-07	19	1	8.69e-09	4.24e-09	4.53e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-21 14:42:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	088.3		g	 33.5 	3.74e-07	20	1	9.89e-09	4.68e-09	4.96e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-23 13:45:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	090.7		g	 33.9 	1.77e-07	21	1	6.53e-09	2.30e-09	2.42e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-11-30 10:57:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	090.3		g	 33.5 	1.63e-07	22	1	4.20e-09	1.80e-09	2.17e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-12-09 14:54:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	091.9		g	 33.7 	1.06e-07	23	1	1.82e-09	1.54e-09	1.48e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-12-13 18:43:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	092.7		g	 33.6 	5.49e-08	24	1	1.13e-09	8.25e-10	7.08e-10	u	273	0	0	0.00	-90.00	  913.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-12-15 16:23:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.7	091.1		g	 33.1 	4.05e-08	25	1	3.23e-09	6.28e-10	6.15e-10	u	273	0	0	0.00	-90.00	  928.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-12-16 18:18:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	108.4		g	 17.6 	1.08e-08	26	1	3.20e-10	9.87e-11	2.62e-10	u	273	0	0	0.00	-90.00	  938.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-12-22 12:19:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	112.0		g	 41.8 	5.87e-09	27	1	1.83e-10	9.60e-11	1.04e-10	u	273	0	0	0.00	-90.00	  948.0
This study	GB10-4a	GB10-4a:LP-DIR-T	hargrave 2016-12-22 21:38:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	077.8		g	 31.6 	6.19e-09	28	1	1.16e-10	8.38e-11	1.29e-10	u	273	0	0	0.00	-90.00	  953.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-08-17 18:54:47	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.6	182.5		g	 23.6 	7.51e-07	1	1	1.46e-08	3.61e-08	2.77e-08	u	273	0	0	0.00	-90.00	273
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-08-18 11:33:33	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.2	181.7		g	 23.6 	7.51e-07	2	1	1.40e-08	4.54e-08	2.70e-08	u	273	0	0	0.00	-90.00	273
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-08-22 09:03:15	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	182.4		g	 23.6 	7.47e-07	3	1	1.46e-08	2.29e-08	2.93e-08	u	273	0	0	0.00	-90.00	77
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-08-26 15:56:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	186.9		g	 23.2 	7.48e-07	4	1	1.12e-08	8.68e-09	2.55e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-09-12 12:48:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	187.1		g	 22.6 	7.44e-07	5	1	7.61e-09	3.16e-08	8.07e-09	u	273	0	0	0.00	-90.00	  473.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-09-13 14:32:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   23.6	179.7		g	-00.1 	6.60e-07	6	1	5.85e-09	4.89e-08	2.84e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-09-14 09:56:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   23.7	179.4		g	-00.2 	6.60e-07	7	1	5.42e-09	5.22e-08	2.85e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-09-14 12:56:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	185.1		g	 22.3 	7.14e-07	8	1	5.96e-09	7.89e-09	9.03e-09	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-09-26 17:13:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	187.0		g	 21.7 	6.94e-07	9	1	8.83e-09	1.20e-08	8.41e-09	u	273	0	0	0.00	-90.00	  623.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-10-04 10:50:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	186.1		g	 22.0 	6.70e-07	10	1	9.71e-09	3.84e-08	8.93e-09	u	273	0	0	0.00	-90.00	  673.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-10-21 11:37:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	187.3		g	 22.0 	6.57e-07	11	1	4.53e-09	1.32e-08	8.37e-09	u	273	0	0	0.00	-90.00	  698.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-10-28 11:40:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	186.3		g	 21.9 	6.39e-07	12	1	4.04e-09	1.97e-08	8.04e-09	u	273	0	0	0.00	-90.00	  723.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-03 12:16:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	185.1		g	 21.4 	6.12e-07	13	1	6.75e-09	1.66e-08	7.99e-09	u	273	0	0	0.00	-90.00	  748.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-07 12:30:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.3	186.7		g	 21.8 	5.83e-07	14	1	5.08e-09	3.21e-08	6.79e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-08 20:09:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	186.8		g	 21.6 	5.51e-07	15	1	4.04e-09	7.39e-09	6.17e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-09 15:26:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	186.2		g	 21.5 	4.80e-07	16	1	3.37e-09	7.19e-09	5.29e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-13 21:42:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	185.9		g	 21.3 	4.38e-07	17	1	4.94e-09	7.51e-09	5.43e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-14 23:15:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	187.4		g	 21.1 	2.89e-07	18	1	3.73e-09	1.21e-08	3.70e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-16 14:09:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	188.5		g	 21.4 	2.86e-07	19	1	2.57e-09	9.61e-09	3.18e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-21 14:43:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	188.0		g	 21.6 	2.50e-07	20	1	1.98e-09	6.83e-09	2.80e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-23 13:47:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	187.5		g	 22.3 	1.16e-07	21	1	1.29e-09	4.17e-09	2.00e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-11-30 10:59:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	185.5		g	 22.0 	9.21e-08	22	1	9.74e-10	1.63e-09	1.19e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-12-09 14:55:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	190.1		g	 22.3 	5.14e-08	23	1	5.11e-10	1.48e-09	6.09e-10	u	273	0	0	0.00	-90.00	  898.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-12-13 18:45:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	184.1		g	 23.9 	3.09e-08	24	1	5.28e-10	6.06e-10	6.89e-10	u	273	0	0	0.00	-90.00	  913.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-12-15 16:25:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.6	187.9		g	 23.5 	2.11e-08	25	1	3.20e-10	1.23e-09	5.17e-10	u	273	0	0	0.00	-90.00	  928.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-12-16 18:20:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   19.7	163.6		g	 22.4 	1.20e-08	26	1	5.86e-10	4.54e-09	2.41e-10	u	273	0	0	0.00	-90.00	  938.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-12-17 15:56:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	184.6		g	 23.6 	1.17e-08	27	1	1.88e-10	7.61e-10	1.14e-10	u	273	0	0	0.00	-90.00	  938.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-12-22 12:20:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	196.7		g	 25.0 	7.63e-09	28	1	1.04e-10	1.67e-10	1.39e-10	u	273	0	0	0.00	-90.00	  948.0
This study	GB10-5a	GB10-5a:LP-DIR-T	hargrave 2016-12-22 21:39:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	183.2		g	 36.3 	4.43e-09	29	1	6.90e-11	1.32e-10	6.47e-11	u	273	0	0	0.00	-90.00	  953.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-08-17 18:56:30	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.9	195.1		g	 29.8 	1.19e-06	1	1	3.80e-08	5.83e-08	4.03e-08	u	273	0	0	0.00	-90.00	273
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-08-18 11:35:16	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.2	194.6		g	 29.8 	1.19e-06	2	1	3.99e-08	6.68e-08	4.04e-08	u	273	0	0	0.00	-90.00	273
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-08-22 09:04:59	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    6.1	190.1		g	 29.8 	1.18e-06	3	1	4.40e-08	1.10e-07	4.23e-08	u	273	0	0	0.00	-90.00	77
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-08-26 15:57:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	199.4		g	 29.6 	1.19e-06	4	1	3.29e-08	2.90e-08	3.89e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-09-12 12:50:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	198.1		g	 29.2 	1.21e-06	5	1	2.11e-08	6.14e-08	1.25e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-09-13 14:34:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   34.4	179.9		g	 00.0 	1.01e-06	6	1	1.45e-08	3.31e-07	6.09e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-09-14 09:58:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   34.8	179.3		g	-00.1 	1.01e-06	7	1	1.45e-08	3.43e-07	6.10e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-09-14 12:57:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	197.5		g	 29.0 	1.20e-06	8	1	1.61e-08	3.74e-08	1.21e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-09-26 17:14:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	196.7		g	 28.8 	1.18e-06	9	1	1.70e-08	1.63e-08	1.15e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-10-04 10:52:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    6.6	194.8		g	 29.2 	1.15e-06	10	1	4.48e-08	1.26e-07	1.25e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-10-21 11:39:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	198.8		g	 29.3 	1.13e-06	11	1	1.03e-08	2.31e-08	1.20e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-10-28 11:42:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	196.6		g	 29.0 	1.10e-06	12	1	9.79e-09	1.58e-08	1.33e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-03 12:17:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	194.9		g	 28.8 	1.06e-06	13	1	1.17e-08	2.06e-08	1.23e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-07 12:32:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	198.7		g	 29.1 	1.02e-06	14	1	1.26e-08	3.53e-08	9.28e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-08 20:10:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	197.7		g	 28.9 	9.62e-07	15	1	9.60e-09	1.95e-08	8.97e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-09 15:27:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	199.7		g	 28.8 	8.29e-07	16	1	1.03e-08	1.75e-08	7.41e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-13 21:44:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	196.3		g	 28.7 	7.57e-07	17	1	1.01e-08	2.05e-08	6.47e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-14 23:17:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	197.1		g	 28.7 	5.74e-07	18	1	1.06e-08	2.51e-08	5.26e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-16 14:11:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	199.9		g	 28.8 	5.55e-07	19	1	5.05e-09	1.46e-08	5.82e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-21 14:45:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	199.7		g	 28.8 	4.93e-07	20	1	4.89e-09	7.95e-09	5.23e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-23 13:49:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	198.5		g	 28.8 	2.94e-07	21	1	4.64e-09	1.56e-08	3.62e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB10-6a	GB10-6a:LP-DIR-T	hargrave 2016-11-30 11:01:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	199.6		g	 28.8 	2.28e-07	22	1	3.82e-09	5.95e-09	2.60e-09	u	273	0	0	0.00	-90.00	  883.0
