tab	measurements
citations	location	sample	site	specimen	experiment	instrument_codes	method_codes	magic_software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-04-19 12:40:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	098.9		g	-70.6 	1.50e-05	5	1	2.64e-07	2.39e-07	4.80e-08	u	273	0	0	0.00	-90.00	  573.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-04-25 12:19:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	097.4		g	-71.6 	1.10e-05	6	1	2.46e-07	2.30e-07	8.77e-08	u	273	0	0	0.00	-90.00	  623.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-04-26 09:13:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	098.3		g	-71.9 	1.02e-05	7	1	1.88e-07	2.00e-07	8.45e-08	u	273	0	0	0.00	-90.00	  673.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-04-26 16:43:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	098.1		g	-71.9 	9.52e-06	8	1	1.97e-07	1.93e-07	7.83e-08	u	273	0	0	0.00	-90.00	  723.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-02 13:37:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	098.2		g	-72.0 	8.91e-06	9	1	1.72e-07	1.69e-07	2.02e-08	u	273	0	0	0.00	-90.00	  748.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-02 19:59:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	096.0		g	-72.2 	8.43e-06	10	1	1.58e-07	1.68e-07	6.01e-08	u	273	0	0	0.00	-90.00	  773.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-03 18:52:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	097.3		g	-72.2 	7.53e-06	11	1	1.41e-07	1.41e-07	5.56e-08	u	273	0	0	0.00	-90.00	  798.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-12 14:34:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	097.2		g	-71.9 	5.79e-06	12	1	1.31e-07	1.16e-07	4.64e-08	u	273	0	0	0.00	-90.00	  823.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-16 12:13:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	097.8		g	-72.4 	4.21e-06	13	1	7.82e-08	8.07e-08	3.37e-08	u	273	0	0	0.00	-90.00	  833.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-16 18:14:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	099.1		g	-72.4 	2.88e-06	14	1	5.88e-08	5.60e-08	2.39e-08	u	273	0	0	0.00	-90.00	  843.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-17 14:34:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	095.4		g	-71.9 	2.23e-06	15	1	4.67e-08	4.42e-08	2.04e-08	u	273	0	0	0.00	-90.00	  848.0
This study	Agate Point	AP2-6	AP2-6	AP2-6a	AP2-6a:LP-DIR-T	hargrave 2016-05-18 11:24:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	097.1		g	-72.5 	1.87e-06	16	1	3.73e-08	3.53e-08	1.43e-08	u	273	0	0	0.00	-90.00	  853.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-08 16:38:58	LT-NO:LP-DIR-T	pmagpy-3.4.1	    1.3	118.4		g	-73.2 	1.12e-05	1	1	1.99e-07	1.71e-07	5.89e-08	u	273	0	0	0.00	-90.00	273
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-11 16:56:34	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	119.0		g	-72.9 	1.07e-05	2	1	1.50e-07	1.54e-07	6.20e-08	u	273	0	0	0.00	-90.00	77
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-18 09:41:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	120.8		g	-73.5 	1.09e-05	3	1	1.27e-07	1.85e-07	6.67e-08	u	273	0	0	0.00	-90.00	  373.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-18 16:55:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	113.5		g	-78.2 	1.16e-05	4	1	1.56e-07	2.18e-07	7.53e-08	u	273	0	0	0.00	-90.00	  473.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-19 12:41:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	111.7		g	-79.0 	1.13e-05	5	1	1.55e-07	2.79e-07	6.91e-08	u	273	0	0	0.00	-90.00	  573.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-25 12:20:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	113.7		g	-79.2 	7.63e-06	6	1	1.57e-07	1.72e-07	8.86e-08	u	273	0	0	0.00	-90.00	  623.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-26 09:14:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	111.8		g	-79.5 	6.65e-06	7	1	1.24e-07	1.45e-07	7.94e-08	u	273	0	0	0.00	-90.00	  673.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-04-26 16:44:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	112.0		g	-78.9 	5.51e-06	8	1	1.05e-07	1.27e-07	6.12e-08	u	273	0	0	0.00	-90.00	  723.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-02 13:38:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	111.9		g	-79.2 	4.87e-06	9	1	9.06e-08	1.01e-07	2.93e-08	u	273	0	0	0.00	-90.00	  748.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-02 20:01:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	114.2		g	-79.6 	4.51e-06	10	1	8.26e-08	9.17e-08	4.92e-08	u	273	0	0	0.00	-90.00	  773.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-03 18:53:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	111.1		g	-79.5 	3.90e-06	11	1	7.15e-08	7.98e-08	3.61e-08	u	273	0	0	0.00	-90.00	  798.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-12 14:36:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	109.9		g	-79.2 	3.29e-06	12	1	5.98e-08	6.95e-08	3.56e-08	u	273	0	0	0.00	-90.00	  823.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-16 12:15:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	113.6		g	-80.0 	2.59e-06	13	1	4.80e-08	4.85e-08	2.97e-08	u	273	0	0	0.00	-90.00	  833.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-16 18:15:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	119.9		g	-79.5 	1.74e-06	14	1	3.09e-08	3.44e-08	2.13e-08	u	273	0	0	0.00	-90.00	  843.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-17 14:35:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	109.1		g	-79.1 	1.26e-06	15	1	2.25e-08	2.62e-08	1.59e-08	u	273	0	0	0.00	-90.00	  848.0
This study	Agate Point	AP2-7	AP2-7	AP2-7a	AP2-7a:LP-DIR-T	hargrave 2016-05-18 11:25:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	120.0		g	-79.6 	1.01e-06	16	1	1.75e-08	2.00e-08	1.10e-08	u	273	0	0	0.00	-90.00	  853.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-08 16:40:27	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.9	342.5		g	-15.9 	1.43e-05	1	1	1.26e-07	5.81e-07	3.96e-07	u	273	0	0	0.00	-90.00	273
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-11 16:59:47	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    3.0	342.3		g	-16.3 	1.36e-05	2	1	1.48e-07	5.86e-07	3.79e-07	u	273	0	0	0.00	-90.00	77
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-18 09:43:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	343.0		g	-16.8 	1.37e-05	3	1	1.44e-07	6.38e-07	4.03e-07	u	273	0	0	0.00	-90.00	  373.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-18 16:56:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	343.7		g	-19.4 	1.44e-05	4	1	1.39e-07	1.36e-07	4.02e-07	u	273	0	0	0.00	-90.00	  473.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-19 12:42:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	344.9		g	-20.4 	1.44e-05	5	1	1.37e-07	1.27e-07	4.30e-07	u	273	0	0	0.00	-90.00	  573.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-25 12:21:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	346.8		g	-20.5 	1.18e-05	6	1	1.32e-07	1.62e-07	3.01e-07	u	273	0	0	0.00	-90.00	  623.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-26 09:16:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	344.9		g	-20.8 	1.07e-05	7	1	1.15e-07	1.83e-07	2.71e-07	u	273	0	0	0.00	-90.00	  673.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-04-26 16:46:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	345.4		g	-21.4 	9.60e-06	8	1	1.12e-07	4.16e-07	2.51e-07	u	273	0	0	0.00	-90.00	  723.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-02 13:40:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	345.2		g	-21.5 	8.72e-06	9	1	1.28e-07	1.06e-07	2.78e-07	u	273	0	0	0.00	-90.00	  748.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-02 20:02:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	344.7		g	-22.1 	8.13e-06	10	1	8.29e-08	1.43e-07	2.22e-07	u	273	0	0	0.00	-90.00	  773.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-03 18:55:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	347.5		g	-21.7 	7.17e-06	11	1	1.04e-07	1.12e-07	1.95e-07	u	273	0	0	0.00	-90.00	  798.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-12 14:37:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	344.7		g	-22.0 	5.83e-06	12	1	6.47e-08	1.19e-07	1.54e-07	u	273	0	0	0.00	-90.00	  823.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-16 12:16:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	345.1		g	-23.3 	4.50e-06	13	1	4.90e-08	1.46e-07	1.18e-07	u	273	0	0	0.00	-90.00	  833.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-16 18:17:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	344.9		g	-24.8 	3.44e-06	14	1	3.71e-08	8.81e-08	9.17e-08	u	273	0	0	0.00	-90.00	  843.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-17 14:37:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	344.3		g	-24.4 	2.91e-06	15	1	3.15e-08	5.48e-08	7.74e-08	u	273	0	0	0.00	-90.00	  848.0
This study	Agate Point	AP2-8	AP2-8	AP2-8a	AP2-8a:LP-DIR-T	hargrave 2016-05-18 11:27:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	345.9		g	-23.6 	2.54e-06	16	1	3.40e-08	2.84e-08	6.99e-08	u	273	0	0	0.00	-90.00	  853.0
