tab	measurements
analysts	citation	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	number	quality	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	This study		    1.1	253.5	 31.1 	GB15-4a:LP-DIR-T	hargrave 2017-02-06 13:39:54	2.33e-07	3.11e-09	2.87e-09	2.11e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB15-4a	u	0	0	0.00	0.00	  898.0
	This study		    0.9	250.2	 30.3 	GB15-4a:LP-DIR-T	hargrave 2017-02-08 12:00:55	1.77e-07	2.29e-09	2.84e-09	1.24e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB15-4a	u	0	0	0.00	0.00	  913.0
	This study		    1.1	251.0	 30.6 	GB15-4a:LP-DIR-T	hargrave 2017-02-08 21:26:45	1.05e-07	1.47e-09	2.07e-09	1.02e-09	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB15-4a	u	0	0	0.00	0.00	  928.0
	This study		    1.0	251.0	 29.9 	GB15-4a:LP-DIR-T	hargrave 2017-02-09 14:38:37	7.14e-08	8.08e-10	1.25e-09	5.05e-10	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB15-4a	u	0	0	0.00	0.00	  938.0
	This study		    1.1	247.8	 31.1 	GB15-4a:LP-DIR-T	hargrave 2017-02-13 17:12:54	5.94e-08	7.72e-10	8.66e-10	5.98e-10	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB15-4a	u	0	0	0.00	0.00	  948.0
	This study		    1.5	253.2	 30.4 	GB15-4a:LP-DIR-T	hargrave 2017-02-14 21:55:55	4.24e-08	1.03e-09	5.61e-10	3.52e-10	8	273	LT-T-Z:LP-DIR-T	26	g	pmagpy-3.4.1	GB15-4a	u	0	0	0.00	0.00	  953.0
	This study		    1.1	238.3	 26.5 	GB15-5a:LP-DIR-T	hargrave 2016-09-01 10:32:09	2.02e-06	2.46e-08	2.80e-08	2.06e-08	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	273
	This study		    2.7	235.5	 26.0 	GB15-5a:LP-DIR-T	hargrave 2016-09-04 18:02:39	2.00e-06	7.68e-08	5.13e-08	2.50e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	77
	This study		    4.5	243.6	 26.2 	GB15-5a:LP-DIR-T	hargrave 2016-11-16 15:18:38	1.99e-06	1.37e-07	7.31e-08	3.02e-08	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  373.0
	This study		    1.7	238.6	 26.0 	GB15-5a:LP-DIR-T	hargrave 2016-11-21 15:57:25	1.98e-06	3.32e-08	3.28e-08	3.45e-08	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  473.0
	This study		    2.4	237.1	 25.6 	GB15-5a:LP-DIR-T	hargrave 2016-12-09 22:38:24	1.95e-06	5.22e-08	5.09e-08	3.57e-08	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  573.0
	This study		    6.4	237.5	 26.1 	GB15-5a:LP-DIR-T	hargrave 2016-12-16 11:20:38	1.85e-06	1.69e-07	1.15e-07	3.66e-08	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  623.0
	This study		    3.1	235.9	 26.4 	GB15-5a:LP-DIR-T	hargrave 2017-01-05 11:42:29	1.83e-06	7.17e-08	6.48e-08	2.98e-08	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  673.0
	This study		    3.8	240.6	 25.5 	GB15-5a:LP-DIR-T	hargrave 2017-01-06 15:16:43	1.78e-06	1.03e-07	6.11e-08	2.12e-08	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  698.0
	This study		    2.0	238.7	 26.2 	GB15-5a:LP-DIR-T	hargrave 2017-01-09 16:18:29	1.75e-06	4.45e-08	3.86e-08	1.82e-08	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  723.0
	This study		    1.6	237.5	 26.2 	GB15-5a:LP-DIR-T	hargrave 2017-01-10 16:25:27	1.71e-06	3.30e-08	3.47e-08	1.67e-08	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  748.0
	This study		    2.3	238.3	 26.0 	GB15-5a:LP-DIR-T	hargrave 2017-01-11 19:05:45	1.62e-06	5.02e-08	3.79e-08	1.82e-08	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  773.0
	This study		    3.0	238.2	 25.0 	GB15-5a:LP-DIR-T	hargrave 2017-01-15 18:26:22	1.48e-06	5.77e-08	4.97e-08	2.24e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  798.0
	This study		    1.6	238.2	 25.0 	GB15-5a:LP-DIR-T	hargrave 2017-01-18 14:05:46	1.24e-06	1.59e-08	2.42e-08	2.22e-08	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  823.0
	This study		    1.4	239.3	 25.2 	GB15-5a:LP-DIR-T	hargrave 2017-01-19 00:36:42	1.13e-06	1.24e-08	1.70e-08	1.91e-08	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  833.0
	This study		    1.7	240.1	 25.2 	GB15-5a:LP-DIR-T	hargrave 2017-01-19 15:32:50	9.89e-07	1.51e-08	2.02e-08	1.76e-08	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  843.0
	This study		    4.1	239.3	 25.3 	GB15-5a:LP-DIR-T	hargrave 2017-01-20 13:24:53	9.34e-07	5.17e-08	3.92e-08	1.58e-08	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  848.0
	This study		    1.9	237.9	 25.2 	GB15-5a:LP-DIR-T	hargrave 2017-01-22 12:54:26	8.82e-07	1.41e-08	1.99e-08	1.61e-08	8	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  853.0
	This study		    1.7	240.9	 25.1 	GB15-5a:LP-DIR-T	hargrave 2017-02-01 15:48:16	8.12e-07	1.79e-08	1.22e-08	1.27e-08	8	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  868.0
	This study		    3.4	237.4	 25.0 	GB15-5a:LP-DIR-T	hargrave 2017-02-02 14:42:59	6.52e-07	3.32e-08	1.69e-08	1.13e-08	8	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  883.0
	This study		    2.1	237.3	 25.0 	GB15-5a:LP-DIR-T	hargrave 2017-02-06 13:41:13	4.72e-07	1.45e-08	7.53e-09	8.13e-09	8	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  898.0
	This study		    3.4	242.4	 24.6 	GB15-5a:LP-DIR-T	hargrave 2017-02-08 12:02:12	3.60e-07	1.92e-08	9.18e-09	4.60e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  913.0
	This study		    2.7	240.0	 24.7 	GB15-5a:LP-DIR-T	hargrave 2017-02-08 21:27:56	2.08e-07	8.39e-09	4.59e-09	3.18e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  928.0
	This study		    2.5	239.4	 24.0 	GB15-5a:LP-DIR-T	hargrave 2017-02-09 14:39:50	1.34e-07	5.81e-09	2.06e-09	1.82e-09	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  938.0
	This study		    1.8	237.1	 24.4 	GB15-5a:LP-DIR-T	hargrave 2017-02-13 17:14:30	1.07e-07	2.64e-09	1.68e-09	1.59e-09	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  948.0
	This study		    2.5	240.8	 23.9 	GB15-5a:LP-DIR-T	hargrave 2017-02-14 21:57:26	7.69e-08	2.88e-09	1.52e-09	9.85e-10	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB15-5a	u	0	0	0.00	0.00	  953.0
	This study		    1.2	253.7	 34.0 	GB15-6a:LP-DIR-T	hargrave 2016-09-01 10:33:37	1.76e-06	1.69e-08	2.29e-08	2.49e-08	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	273
	This study		    2.7	254.0	 33.3 	GB15-6a:LP-DIR-T	hargrave 2016-09-04 18:04:07	1.75e-06	7.56e-08	3.20e-08	2.04e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	77
	This study		    1.2	256.0	 32.9 	GB15-6a:LP-DIR-T	hargrave 2016-11-16 15:20:14	1.74e-06	1.99e-08	2.52e-08	2.22e-08	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  373.0
	This study		    1.9	255.1	 33.1 	GB15-6a:LP-DIR-T	hargrave 2016-11-21 15:59:00	1.73e-06	4.77e-08	2.17e-08	2.73e-08	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  473.0
	This study		    4.8	254.6	 32.8 	GB15-6a:LP-DIR-T	hargrave 2016-12-09 22:39:59	1.70e-06	1.34e-07	4.31e-08	2.07e-08	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  573.0
	This study		    2.8	257.3	 33.7 	GB15-6a:LP-DIR-T	hargrave 2016-12-16 11:23:09	1.63e-06	6.40e-08	3.05e-08	3.44e-08	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  623.0
	This study		    3.5	260.1	 33.7 	GB15-6a:LP-DIR-T	hargrave 2017-01-05 11:44:04	1.61e-06	9.12e-08	3.97e-08	1.83e-08	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  673.0
	This study		    2.1	262.1	 33.7 	GB15-6a:LP-DIR-T	hargrave 2017-01-06 15:18:18	1.57e-06	4.66e-08	3.27e-08	1.92e-08	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  698.0
	This study		    2.0	254.7	 34.0 	GB15-6a:LP-DIR-T	hargrave 2017-01-09 16:20:59	1.54e-06	4.58e-08	2.45e-08	1.95e-08	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  723.0
	This study		    1.3	256.2	 34.1 	GB15-6a:LP-DIR-T	hargrave 2017-01-10 16:27:00	1.50e-06	1.77e-08	2.60e-08	1.88e-08	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  748.0
	This study		    2.4	254.8	 33.7 	GB15-6a:LP-DIR-T	hargrave 2017-01-11 19:07:02	1.43e-06	5.09e-08	2.43e-08	2.50e-08	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  773.0
	This study		    1.7	252.8	 32.7 	GB15-6a:LP-DIR-T	hargrave 2017-01-15 18:28:01	1.30e-06	2.94e-08	2.16e-08	1.48e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  798.0
	This study		    1.5	255.8	 32.6 	GB15-6a:LP-DIR-T	hargrave 2017-01-18 14:07:19	1.09e-06	2.09e-08	1.79e-08	1.20e-08	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  823.0
	This study		    1.4	256.0	 32.7 	GB15-6a:LP-DIR-T	hargrave 2017-01-19 00:38:17	1.00e-06	1.65e-08	1.42e-08	1.19e-08	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  833.0
	This study		    1.5	257.6	 32.8 	GB15-6a:LP-DIR-T	hargrave 2017-01-19 15:34:23	8.80e-07	1.76e-08	1.27e-08	1.14e-08	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  843.0
	This study		    3.1	255.0	 33.4 	GB15-6a:LP-DIR-T	hargrave 2017-01-20 13:26:24	8.28e-07	4.06e-08	1.19e-08	1.33e-08	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  848.0
	This study		    1.9	257.2	 32.8 	GB15-6a:LP-DIR-T	hargrave 2017-01-22 12:56:01	7.77e-07	2.21e-08	1.14e-08	9.68e-09	8	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  853.0
	This study		    2.6	258.2	 32.6 	GB15-6a:LP-DIR-T	hargrave 2017-02-01 15:49:48	6.82e-07	2.80e-08	1.33e-08	7.90e-09	8	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  868.0
	This study		    3.9	254.0	 32.6 	GB15-6a:LP-DIR-T	hargrave 2017-02-02 14:44:32	5.42e-07	3.42e-08	1.27e-08	5.53e-09	8	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  883.0
	This study		    2.0	253.5	 32.7 	GB15-6a:LP-DIR-T	hargrave 2017-02-06 13:42:32	3.93e-07	1.20e-08	6.85e-09	3.41e-09	8	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  898.0
	This study		    1.9	258.0	 32.3 	GB15-6a:LP-DIR-T	hargrave 2017-02-08 12:03:25	2.99e-07	7.38e-09	6.51e-09	3.26e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  913.0
	This study		    1.0	256.2	 32.5 	GB15-6a:LP-DIR-T	hargrave 2017-02-08 21:29:10	1.76e-07	1.68e-09	2.50e-09	1.72e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  928.0
	This study		    2.0	256.4	 31.7 	GB15-6a:LP-DIR-T	hargrave 2017-02-09 14:41:10	1.16e-07	3.41e-09	2.11e-09	1.27e-09	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  938.0
	This study		    3.5	254.3	 31.9 	GB15-6a:LP-DIR-T	hargrave 2017-02-13 17:16:05	9.43e-08	5.42e-09	2.09e-09	1.09e-09	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  948.0
	This study		    2.3	258.0	 32.0 	GB15-6a:LP-DIR-T	hargrave 2017-02-14 21:58:57	7.01e-08	2.39e-09	1.21e-09	1.05e-09	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB15-6a	u	0	0	0.00	0.00	  953.0
	This study		    1.7	029.3	 51.7 	GB15-7a:LP-DIR-T	hargrave 2016-09-01 10:35:07	9.49e-07	1.99e-08	1.34e-08	1.57e-08	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	273
	This study		    1.4	026.4	 52.0 	GB15-7a:LP-DIR-T	hargrave 2016-09-04 18:05:36	9.38e-07	1.48e-08	1.51e-08	1.24e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	77
	This study		    2.0	031.3	 51.8 	GB15-7a:LP-DIR-T	hargrave 2016-11-16 15:44:34	9.35e-07	1.85e-08	2.54e-08	8.09e-09	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  373.0
	This study		    2.1	030.0	 51.6 	GB15-7a:LP-DIR-T	hargrave 2016-11-21 16:01:30	9.30e-07	1.88e-08	2.84e-08	9.29e-09	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  473.0
	This study		    3.2	029.2	 51.6 	GB15-7a:LP-DIR-T	hargrave 2016-12-09 22:41:36	9.08e-07	2.75e-08	4.20e-08	8.09e-09	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  573.0
	This study		    2.5	032.1	 50.8 	GB15-7a:LP-DIR-T	hargrave 2016-12-16 11:24:40	8.67e-07	2.45e-08	2.92e-08	9.01e-09	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  623.0
	This study		    1.5	031.2	 51.0 	GB15-7a:LP-DIR-T	hargrave 2017-01-05 11:45:36	8.44e-07	1.31e-08	1.37e-08	1.16e-08	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  673.0
	This study		    1.8	032.5	 50.8 	GB15-7a:LP-DIR-T	hargrave 2017-01-06 15:19:57	8.20e-07	1.42e-08	1.90e-08	1.21e-08	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  698.0
	This study		    1.7	030.4	 50.7 	GB15-7a:LP-DIR-T	hargrave 2017-01-09 16:22:37	8.06e-07	1.24e-08	1.73e-08	1.06e-08	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  723.0
	This study		    1.7	029.0	 50.7 	GB15-7a:LP-DIR-T	hargrave 2017-01-10 16:28:29	7.86e-07	1.22e-08	1.75e-08	1.12e-08	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  748.0
	This study		    1.7	030.6	 50.7 	GB15-7a:LP-DIR-T	hargrave 2017-01-11 19:08:25	7.57e-07	1.44e-08	1.30e-08	1.18e-08	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  773.0
	This study		    2.6	027.9	 51.3 	GB15-7a:LP-DIR-T	hargrave 2017-01-15 18:29:39	7.02e-07	2.38e-08	1.97e-08	1.16e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  798.0
	This study		    2.5	029.9	 51.3 	GB15-7a:LP-DIR-T	hargrave 2017-01-18 14:08:49	6.13e-07	2.01e-08	1.52e-08	1.02e-08	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  823.0
	This study		    1.8	030.8	 51.2 	GB15-7a:LP-DIR-T	hargrave 2017-01-19 00:39:55	5.63e-07	1.24e-08	1.02e-08	8.91e-09	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  833.0
	This study		    2.5	031.8	 51.5 	GB15-7a:LP-DIR-T	hargrave 2017-01-19 15:35:57	4.91e-07	1.61e-08	1.18e-08	8.62e-09	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  843.0
	This study		    2.1	032.1	 51.3 	GB15-7a:LP-DIR-T	hargrave 2017-01-20 13:27:59	4.64e-07	1.08e-08	1.29e-08	5.12e-09	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  848.0
	This study		    2.5	030.7	 51.2 	GB15-7a:LP-DIR-T	hargrave 2017-01-22 12:57:38	4.34e-07	1.44e-08	1.09e-08	6.81e-09	8	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  853.0
	This study		    1.9	030.5	 51.4 	GB15-7a:LP-DIR-T	hargrave 2017-02-01 15:51:18	3.69e-07	8.52e-09	6.81e-09	6.79e-09	8	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  868.0
	This study		    2.7	027.2	 51.6 	GB15-7a:LP-DIR-T	hargrave 2017-02-02 14:46:01	3.01e-07	5.35e-09	1.21e-08	5.76e-09	8	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  883.0
	This study		    2.0	030.0	 51.1 	GB15-7a:LP-DIR-T	hargrave 2017-02-06 13:43:43	2.26e-07	5.72e-09	4.91e-09	3.89e-09	8	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  898.0
	This study		    1.7	031.0	 51.3 	GB15-7a:LP-DIR-T	hargrave 2017-02-08 12:04:43	1.65e-07	4.32e-09	2.16e-09	2.20e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  913.0
	This study		    1.4	031.9	 50.9 	GB15-7a:LP-DIR-T	hargrave 2017-02-08 21:30:29	9.63e-08	1.63e-09	1.38e-09	1.37e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  928.0
	This study		    1.5	028.1	 51.6 	GB15-7a:LP-DIR-T	hargrave 2017-02-09 14:42:34	6.35e-08	1.16e-09	1.06e-09	7.90e-10	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  938.0
	This study		    2.2	032.3	 52.1 	GB15-7a:LP-DIR-T	hargrave 2017-02-13 17:17:40	4.77e-08	1.34e-09	1.12e-09	7.87e-10	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  948.0
	This study		    1.8	031.7	 53.0 	GB15-7a:LP-DIR-T	hargrave 2017-02-14 22:00:31	3.40e-08	6.55e-10	6.45e-10	6.99e-10	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB15-7a	u	0	0	0.00	0.00	  953.0
	This study		    2.2	124.3	 31.4 	GB15-8a:LP-DIR-T	hargrave 2016-09-01 10:36:42	6.97e-07	2.20e-08	1.30e-08	7.42e-09	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	273
	This study		    2.2	123.2	 31.8 	GB15-8a:LP-DIR-T	hargrave 2016-09-04 18:07:10	6.88e-07	1.70e-08	1.76e-08	1.15e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	77
	This study		    1.9	126.8	 32.1 	GB15-8a:LP-DIR-T	hargrave 2016-11-16 15:46:10	6.86e-07	1.46e-08	1.50e-08	1.04e-08	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  373.0
	This study		    1.3	123.4	 31.4 	GB15-8a:LP-DIR-T	hargrave 2016-11-21 16:03:01	6.81e-07	9.76e-09	8.75e-09	8.82e-09	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  473.0
	This study		    2.8	123.3	 31.6 	GB15-8a:LP-DIR-T	hargrave 2016-12-09 22:43:17	6.65e-07	2.78e-08	1.30e-08	1.17e-08	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  573.0
	This study		    1.5	120.9	 31.0 	GB15-8a:LP-DIR-T	hargrave 2016-12-16 11:26:08	6.36e-07	1.01e-08	1.01e-08	9.51e-09	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  623.0
	This study		    1.4	125.1	 30.1 	GB15-8a:LP-DIR-T	hargrave 2017-01-05 11:47:07	6.16e-07	9.33e-09	8.54e-09	8.44e-09	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  673.0
	This study		    1.5	124.9	 30.4 	GB15-8a:LP-DIR-T	hargrave 2017-01-06 15:21:39	6.02e-07	1.02e-08	8.06e-09	8.71e-09	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  698.0
	This study		    1.2	125.5	 30.2 	GB15-8a:LP-DIR-T	hargrave 2017-01-09 16:24:19	5.91e-07	8.23e-09	5.34e-09	7.42e-09	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  723.0
	This study		    1.4	123.1	 30.3 	GB15-8a:LP-DIR-T	hargrave 2017-01-10 16:29:57	5.74e-07	9.35e-09	8.16e-09	7.50e-09	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  748.0
	This study		    1.5	124.4	 30.2 	GB15-8a:LP-DIR-T	hargrave 2017-01-11 19:09:47	5.46e-07	1.06e-08	7.24e-09	6.71e-09	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  773.0
	This study		    2.6	122.7	 31.2 	GB15-8a:LP-DIR-T	hargrave 2017-01-15 18:31:20	4.89e-07	1.92e-08	6.87e-09	1.01e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  798.0
	This study		    1.8	125.5	 31.2 	GB15-8a:LP-DIR-T	hargrave 2017-01-18 14:10:17	4.06e-07	8.58e-09	4.01e-09	9.44e-09	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  823.0
	This study		    1.6	126.9	 31.3 	GB15-8a:LP-DIR-T	hargrave 2017-01-19 00:41:37	3.68e-07	5.38e-09	4.82e-09	7.88e-09	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  833.0
	This study		    2.2	124.7	 31.2 	GB15-8a:LP-DIR-T	hargrave 2017-01-19 15:37:25	3.22e-07	9.61e-09	3.14e-09	7.13e-09	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB15-8a	u	0	0	0.00	0.00	  843.0
