tab	measurements
analysts	citation	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	number	quality	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	This study		    2.2	126.2	 31.4 	GB20-4a:LP-DIR-T	hargrave 2017-02-08 12:55:30	1.85e-07	6.55e-09	2.59e-09	3.26e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB20-4a	u	0	0	0.00	0.00	  913.0
	This study		    2.5	124.0	 31.3 	GB20-4a:LP-DIR-T	hargrave 2017-02-08 22:21:47	1.29e-07	4.09e-09	3.49e-09	2.37e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB20-4a	u	0	0	0.00	0.00	  928.0
	This study		    1.9	129.0	 31.4 	GB20-4a:LP-DIR-T	hargrave 2017-02-09 15:33:44	9.62e-08	2.13e-09	2.16e-09	1.89e-09	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB20-4a	u	0	0	0.00	0.00	  938.0
	This study		    3.4	124.4	 30.7 	GB20-4a:LP-DIR-T	hargrave 2017-02-13 18:18:48	7.31e-08	3.74e-09	1.96e-09	1.47e-09	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB20-4a	u	0	0	0.00	0.00	  948.0
	This study		    4.0	128.3	 30.3 	GB20-4a:LP-DIR-T	hargrave 2017-02-14 22:59:23	4.77e-08	2.88e-09	1.60e-09	1.14e-09	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB20-4a	u	0	0	0.00	0.00	  953.0
	This study		    1.5	084.9	 38.0 	GB20-5a:LP-DIR-T	hargrave 2016-09-01 11:42:24	5.15e-06	1.17e-07	5.69e-08	4.43e-08	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	273
	This study		    1.6	084.5	 39.0 	GB20-5a:LP-DIR-T	hargrave 2016-11-10 10:34:00	5.10e-06	1.02e-07	7.07e-08	6.59e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	77
	This study		    3.6	083.8	 38.9 	GB20-5a:LP-DIR-T	hargrave 2016-11-16 18:49:13	5.09e-06	3.03e-07	8.45e-08	5.78e-08	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  373.0
	This study		    1.9	085.4	 38.3 	GB20-5a:LP-DIR-T	hargrave 2016-11-22 12:30:22	5.09e-06	1.42e-07	7.37e-08	5.25e-08	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  473.0
	This study		    2.0	084.8	 38.3 	GB20-5a:LP-DIR-T	hargrave 2016-12-09 23:49:22	4.92e-06	1.55e-07	7.75e-08	4.75e-08	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  573.0
	This study		    1.8	081.9	 38.2 	GB20-5a:LP-DIR-T	hargrave 2016-12-17 14:26:55	4.38e-06	9.66e-08	6.93e-08	6.79e-08	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  623.0
	This study		    1.4	083.7	 37.2 	GB20-5a:LP-DIR-T	hargrave 2017-01-05 12:51:22	4.24e-06	6.22e-08	4.33e-08	7.14e-08	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  673.0
	This study		    1.5	085.6	 37.3 	GB20-5a:LP-DIR-T	hargrave 2017-01-06 16:22:04	4.13e-06	7.81e-08	4.76e-08	6.79e-08	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  698.0
	This study		    1.3	083.9	 37.1 	GB20-5a:LP-DIR-T	hargrave 2017-01-09 17:25:58	4.03e-06	5.74e-08	4.37e-08	5.62e-08	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  723.0
	This study		    2.0	085.4	 36.9 	GB20-5a:LP-DIR-T	hargrave 2017-01-11 11:07:40	3.93e-06	1.21e-07	4.37e-08	4.76e-08	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  748.0
	This study		    3.8	082.6	 37.5 	GB20-5a:LP-DIR-T	hargrave 2017-01-11 20:01:56	3.82e-06	2.38e-07	7.22e-08	6.39e-08	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  773.0
	This study		    2.7	083.5	 38.5 	GB20-5a:LP-DIR-T	hargrave 2017-01-15 19:33:24	3.71e-06	1.56e-07	5.36e-08	6.17e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  798.0
	This study		    2.5	084.1	 38.3 	GB20-5a:LP-DIR-T	hargrave 2017-01-18 15:13:33	3.53e-06	1.37e-07	5.39e-08	4.49e-08	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  823.0
	This study		    2.9	085.1	 38.3 	GB20-5a:LP-DIR-T	hargrave 2017-01-19 01:45:53	3.37e-06	1.57e-07	5.25e-08	4.44e-08	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  833.0
	This study		    2.3	087.2	 38.3 	GB20-5a:LP-DIR-T	hargrave 2017-01-19 16:38:48	3.19e-06	1.17e-07	4.92e-08	3.65e-08	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  843.0
	This study		    3.2	085.7	 38.1 	GB20-5a:LP-DIR-T	hargrave 2017-01-20 17:58:00	3.03e-06	1.57e-07	5.18e-08	3.56e-08	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  848.0
	This study		    2.3	085.4	 38.3 	GB20-5a:LP-DIR-T	hargrave 2017-01-22 14:03:06	2.88e-06	1.02e-07	4.48e-08	3.70e-08	8	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  853.0
	This study		    2.7	085.0	 38.8 	GB20-5a:LP-DIR-T	hargrave 2017-02-01 16:53:59	2.56e-06	1.08e-07	3.84e-08	3.81e-08	8	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  868.0
	This study		    1.5	087.8	 38.6 	GB20-5a:LP-DIR-T	hargrave 2017-02-02 15:47:59	1.70e-06	3.18e-08	2.46e-08	2.13e-08	8	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  883.0
	This study		    3.7	085.5	 37.6 	GB20-5a:LP-DIR-T	hargrave 2017-02-06 14:33:37	2.77e-07	1.70e-08	3.47e-09	3.98e-09	8	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  898.0
	This study		    3.5	089.6	 38.8 	GB20-5a:LP-DIR-T	hargrave 2017-02-08 12:56:46	2.04e-07	1.20e-08	2.73e-09	3.00e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  913.0
	This study		    3.3	080.7	 39.8 	GB20-5a:LP-DIR-T	hargrave 2017-02-08 22:23:08	1.57e-07	8.59e-09	1.98e-09	2.18e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  928.0
	This study		    2.3	088.5	 40.7 	GB20-5a:LP-DIR-T	hargrave 2017-02-09 15:35:11	1.22e-07	4.12e-09	1.97e-09	1.86e-09	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  938.0
	This study		    3.0	086.2	 41.4 	GB20-5a:LP-DIR-T	hargrave 2017-02-13 18:20:23	9.55e-08	4.65e-09	1.50e-09	1.56e-09	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  948.0
	This study		    6.0	088.8	 37.0 	GB20-5a:LP-DIR-T	hargrave 2017-02-14 23:01:02	6.45e-08	6.66e-09	8.91e-10	1.18e-09	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB20-5a	u	0	0	0.00	0.00	  953.0
	This study		    3.4	357.5	 49.0 	GB20-6a:LP-DIR-T	hargrave 2016-09-01 11:44:08	2.21e-06	8.10e-08	6.30e-08	8.02e-08	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	273
	This study		    1.5	354.9	 48.6 	GB20-6a:LP-DIR-T	hargrave 2016-11-10 10:35:43	2.18e-06	3.61e-08	4.14e-08	2.12e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	77
	This study		    1.7	356.0	 48.5 	GB20-6a:LP-DIR-T	hargrave 2016-11-16 18:50:40	2.17e-06	4.89e-08	3.80e-08	3.16e-08	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  373.0
	This study		    2.4	357.5	 48.3 	GB20-6a:LP-DIR-T	hargrave 2016-11-22 12:31:50	2.16e-06	4.76e-08	6.96e-08	3.36e-08	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  473.0
	This study		    3.0	359.2	 47.9 	GB20-6a:LP-DIR-T	hargrave 2016-12-09 23:53:11	2.11e-06	4.87e-08	9.78e-08	3.11e-08	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  573.0
	This study		    2.0	359.3	 47.9 	GB20-6a:LP-DIR-T	hargrave 2016-12-17 14:28:26	1.93e-06	4.16e-08	3.95e-08	3.75e-08	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  623.0
	This study		    3.1	358.1	 48.2 	GB20-6a:LP-DIR-T	hargrave 2017-01-05 12:55:19	1.87e-06	4.89e-08	7.74e-08	4.36e-08	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  673.0
	This study		    3.3	358.8	 48.2 	GB20-6a:LP-DIR-T	hargrave 2017-01-06 16:25:10	1.83e-06	7.73e-08	3.32e-08	6.67e-08	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  698.0
	This study		    3.6	001.8	 48.3 	GB20-6a:LP-DIR-T	hargrave 2017-01-09 17:29:53	1.80e-06	5.40e-08	8.41e-08	5.22e-08	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  723.0
	This study		    2.8	357.8	 47.8 	GB20-6a:LP-DIR-T	hargrave 2017-01-11 11:10:13	1.77e-06	6.56e-08	2.77e-08	5.15e-08	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  748.0
	This study		    3.1	357.4	 48.3 	GB20-6a:LP-DIR-T	hargrave 2017-01-11 20:05:10	1.73e-06	6.93e-08	2.89e-08	5.86e-08	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  773.0
	This study		    2.3	355.8	 47.9 	GB20-6a:LP-DIR-T	hargrave 2017-01-15 19:38:07	1.69e-06	3.43e-08	5.55e-08	2.25e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  798.0
	This study		    2.4	355.7	 48.0 	GB20-6a:LP-DIR-T	hargrave 2017-01-18 15:17:32	1.60e-06	3.31e-08	5.40e-08	2.30e-08	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  823.0
	This study		    2.2	356.9	 48.0 	GB20-6a:LP-DIR-T	hargrave 2017-01-19 01:49:46	1.48e-06	3.03e-08	4.32e-08	2.14e-08	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  833.0
	This study		    1.8	354.0	 48.2 	GB20-6a:LP-DIR-T	hargrave 2017-01-19 16:42:42	1.33e-06	2.17e-08	3.06e-08	1.68e-08	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  843.0
	This study		    1.8	356.8	 47.9 	GB20-6a:LP-DIR-T	hargrave 2017-01-20 17:59:35	1.21e-06	2.47e-08	2.23e-08	1.99e-08	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  848.0
	This study		    1.8	355.1	 47.9 	GB20-6a:LP-DIR-T	hargrave 2017-01-22 14:07:04	1.13e-06	2.31e-08	2.41e-08	1.58e-08	8	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  853.0
	This study		    1.7	355.7	 48.4 	GB20-6a:LP-DIR-T	hargrave 2017-02-01 16:55:36	9.82e-07	1.66e-08	2.26e-08	1.19e-08	8	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  868.0
	This study		    3.1	354.3	 47.9 	GB20-6a:LP-DIR-T	hargrave 2017-02-02 15:49:37	7.27e-07	1.26e-08	3.74e-08	8.21e-09	8	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  883.0
	This study		    2.5	358.6	 47.9 	GB20-6a:LP-DIR-T	hargrave 2017-02-06 14:34:56	1.80e-07	2.61e-09	7.41e-09	2.11e-09	8	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  898.0
	This study		    2.9	353.7	 50.5 	GB20-6a:LP-DIR-T	hargrave 2017-02-08 12:59:48	1.14e-07	1.70e-09	5.50e-09	1.29e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  913.0
	This study		    1.6	354.8	 47.4 	GB20-6a:LP-DIR-T	hargrave 2017-02-08 22:26:24	8.83e-08	1.53e-09	1.93e-09	8.32e-10	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  928.0
	This study		    2.0	352.1	 51.2 	GB20-6a:LP-DIR-T	hargrave 2017-02-09 15:36:31	5.97e-08	9.65e-10	1.80e-09	6.49e-10	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  938.0
	This study		    2.4	354.7	 46.5 	GB20-6a:LP-DIR-T	hargrave 2017-02-13 18:24:05	5.01e-08	1.00e-09	1.78e-09	5.45e-10	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  948.0
	This study		    5.0	011.0	 50.4 	GB20-6a:LP-DIR-T	hargrave 2017-02-14 23:04:49	2.13e-08	6.02e-10	1.76e-09	2.83e-10	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB20-6a	u	0	0	0.00	0.00	  953.0
	This study		    2.6	329.3	 45.4 	GB20-7a:LP-DIR-T	hargrave 2016-09-01 11:45:49	1.81e-06	6.13e-08	2.70e-08	5.02e-08	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	273
	This study		    1.4	327.3	 45.0 	GB20-7a:LP-DIR-T	hargrave 2016-11-10 10:37:38	1.75e-06	2.32e-08	3.64e-08	1.35e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	77
	This study		    1.7	332.9	 44.7 	GB20-7a:LP-DIR-T	hargrave 2016-11-16 18:52:56	1.75e-06	4.04e-08	3.34e-08	2.10e-08	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  373.0
	This study		    2.3	332.6	 44.5 	GB20-7a:LP-DIR-T	hargrave 2016-11-22 12:33:22	1.75e-06	4.81e-08	4.92e-08	2.13e-08	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  473.0
	This study		    1.8	331.8	 43.7 	GB20-7a:LP-DIR-T	hargrave 2016-12-09 23:54:49	1.71e-06	4.34e-08	3.23e-08	2.25e-08	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  573.0
	This study		    3.1	331.0	 43.9 	GB20-7a:LP-DIR-T	hargrave 2016-12-17 14:30:57	1.63e-06	3.46e-08	7.64e-08	2.50e-08	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  623.0
	This study		    2.7	330.6	 44.1 	GB20-7a:LP-DIR-T	hargrave 2017-01-05 12:56:54	1.60e-06	5.53e-08	4.83e-08	1.91e-08	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  673.0
	This study		    3.3	331.8	 44.2 	GB20-7a:LP-DIR-T	hargrave 2017-01-06 16:26:44	1.56e-06	7.51e-08	3.71e-08	4.16e-08	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  698.0
	This study		    2.8	333.1	 44.2 	GB20-7a:LP-DIR-T	hargrave 2017-01-09 17:31:31	1.52e-06	5.74e-08	4.02e-08	3.04e-08	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  723.0
	This study		    2.8	330.6	 43.9 	GB20-7a:LP-DIR-T	hargrave 2017-01-11 11:11:33	1.46e-06	5.62e-08	4.22e-08	2.26e-08	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  748.0
	This study		    2.7	330.0	 43.9 	GB20-7a:LP-DIR-T	hargrave 2017-01-11 20:06:25	1.39e-06	5.57e-08	2.61e-08	2.89e-08	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  773.0
	This study		    2.4	329.2	 43.3 	GB20-7a:LP-DIR-T	hargrave 2017-01-15 19:39:40	1.29e-06	3.42e-08	4.18e-08	1.17e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  798.0
	This study		    1.6	329.4	 43.3 	GB20-7a:LP-DIR-T	hargrave 2017-01-18 15:19:08	1.13e-06	1.86e-08	2.40e-08	9.74e-09	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  823.0
	This study		    2.4	330.9	 43.4 	GB20-7a:LP-DIR-T	hargrave 2017-01-19 01:51:19	1.00e-06	2.51e-08	3.29e-08	8.85e-09	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  833.0
	This study		    1.5	330.1	 43.3 	GB20-7a:LP-DIR-T	hargrave 2017-01-19 16:44:17	8.72e-07	1.40e-08	1.78e-08	6.56e-09	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  843.0
	This study		    2.2	332.8	 43.7 	GB20-7a:LP-DIR-T	hargrave 2017-01-20 18:01:10	8.12e-07	2.01e-08	2.34e-08	9.39e-09	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  848.0
	This study		    2.0	331.0	 43.7 	GB20-7a:LP-DIR-T	hargrave 2017-01-22 14:08:37	7.65e-07	1.72e-08	1.99e-08	7.67e-09	8	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  853.0
	This study		    3.4	332.0	 43.5 	GB20-7a:LP-DIR-T	hargrave 2017-02-01 16:57:11	6.55e-07	1.99e-08	3.30e-08	6.47e-09	8	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  868.0
	This study		    1.7	330.6	 43.4 	GB20-7a:LP-DIR-T	hargrave 2017-02-02 15:51:12	5.56e-07	9.87e-09	1.40e-08	4.08e-09	8	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  883.0
	This study		    1.3	334.0	 43.5 	GB20-7a:LP-DIR-T	hargrave 2017-02-06 14:36:13	4.87e-07	7.11e-09	8.92e-09	4.40e-09	8	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  898.0
	This study		    2.8	329.2	 43.6 	GB20-7a:LP-DIR-T	hargrave 2017-02-08 13:01:02	4.36e-07	9.01e-09	1.93e-08	3.09e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  913.0
	This study		    1.2	334.3	 43.3 	GB20-7a:LP-DIR-T	hargrave 2017-02-08 22:27:41	3.93e-07	6.05e-09	6.27e-09	2.71e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  928.0
	This study		    1.4	331.4	 43.7 	GB20-7a:LP-DIR-T	hargrave 2017-02-09 15:38:32	3.23e-07	5.46e-09	6.18e-09	3.00e-09	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  938.0
	This study		    1.5	330.9	 43.5 	GB20-7a:LP-DIR-T	hargrave 2017-02-13 18:25:35	2.52e-07	4.57e-09	4.37e-09	2.80e-09	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  948.0
	This study		    4.7	337.6	 42.4 	GB20-7a:LP-DIR-T	hargrave 2017-02-14 23:06:19	4.88e-08	1.28e-09	3.81e-09	6.10e-10	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB20-7a	u	0	0	0.00	0.00	  953.0
	This study		    1.7	033.0	 53.9 	GB20-8a:LP-DIR-T	hargrave 2016-09-01 11:47:27	4.45e-06	7.90e-08	9.60e-08	5.43e-08	8	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	273
	This study		    2.2	030.1	 54.0 	GB20-8a:LP-DIR-T	hargrave 2016-11-10 10:39:18	4.37e-06	9.63e-08	1.23e-07	6.00e-08	8	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	77
	This study		    1.7	034.7	 54.1 	GB20-8a:LP-DIR-T	hargrave 2016-11-16 18:54:27	4.37e-06	1.02e-07	7.72e-08	5.24e-08	8	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  373.0
	This study		    2.0	035.1	 53.5 	GB20-8a:LP-DIR-T	hargrave 2016-11-22 12:34:55	4.32e-06	1.18e-07	8.19e-08	4.98e-08	8	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  473.0
	This study		    2.3	029.6	 53.5 	GB20-8a:LP-DIR-T	hargrave 2016-12-09 23:56:17	3.98e-06	7.37e-08	1.39e-07	4.97e-08	8	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  573.0
	This study		    1.8	031.6	 52.9 	GB20-8a:LP-DIR-T	hargrave 2016-12-17 14:32:54	3.62e-06	7.74e-08	9.79e-08	3.68e-08	8	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  623.0
	This study		    2.0	035.0	 53.0 	GB20-8a:LP-DIR-T	hargrave 2017-01-05 12:58:31	3.47e-06	9.19e-08	7.32e-08	4.00e-08	8	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  673.0
	This study		    2.0	032.3	 52.9 	GB20-8a:LP-DIR-T	hargrave 2017-01-06 16:28:14	3.40e-06	6.74e-08	8.91e-08	4.54e-08	8	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  698.0
	This study		    2.4	034.1	 53.1 	GB20-8a:LP-DIR-T	hargrave 2017-01-09 17:33:01	3.33e-06	9.21e-08	1.04e-07	3.86e-08	8	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  723.0
	This study		    1.8	033.5	 52.8 	GB20-8a:LP-DIR-T	hargrave 2017-01-11 11:12:52	3.24e-06	7.14e-08	6.92e-08	3.72e-08	8	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  748.0
	This study		    1.6	033.7	 53.1 	GB20-8a:LP-DIR-T	hargrave 2017-01-11 20:07:36	3.15e-06	5.86e-08	5.39e-08	4.38e-08	8	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  773.0
	This study		    2.8	033.7	 53.7 	GB20-8a:LP-DIR-T	hargrave 2017-01-15 19:41:08	3.03e-06	1.17e-07	8.01e-08	4.58e-08	8	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  798.0
	This study		    3.7	032.8	 53.5 	GB20-8a:LP-DIR-T	hargrave 2017-01-18 15:20:43	2.88e-06	1.45e-07	1.10e-07	4.42e-08	8	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  823.0
	This study		    3.1	032.3	 53.4 	GB20-8a:LP-DIR-T	hargrave 2017-01-19 01:52:48	2.75e-06	1.23e-07	7.31e-08	4.57e-08	8	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  833.0
	This study		    2.7	033.0	 53.4 	GB20-8a:LP-DIR-T	hargrave 2017-01-19 16:45:54	2.60e-06	9.97e-08	6.32e-08	3.74e-08	8	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  843.0
	This study		    2.2	032.4	 53.7 	GB20-8a:LP-DIR-T	hargrave 2017-01-20 18:02:41	2.48e-06	7.49e-08	4.82e-08	3.32e-08	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB20-8a	u	0	0	0.00	0.00	  848.0
